company_name,industry,sector,year_founded,ownership,headquarters_city,headquarters_country,headquarters_full_address,company_website,total_revenue_usd,net_profit_usd,total_assets_usd,employee_count,market_cap_usd,social_media_links,total_raised,company_type,ceo_name,representative_name,_source_table
ADDLESHAWS LIMITED,,,,,['MANCHESTER'],['UNITED KINGDOM'],1 St. Peters Square,https://www.info-clipper.com/en/company/united-kingdom/addleshaws-limited.gbd6lmurg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MONDADORI LIBRI SPA,,,,,['SEGRATE'],['ITALY'],VIA ARNOLDO MONDADORI 1,https://www.info-clipper.com/en/company/italy/mondadori-libri-spa.itd779474.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CHRISTIAN DIOR PERFUMES LLC,,,,,['NEW YORK'],['UNITED STATES'],510 MADISON AVE FL 2,https://www.info-clipper.com/en/company/united-states/christian-dior-perfumes-llc.usd130wol.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ADDLESHAW GODDARD LLP,,,,,['LONDON'],['UNITED KINGDOM'],Milton Gate 60 Chiswell Street,https://www.info-clipper.com/en/company/united-kingdom/addleshaw-goddard-llp.gbd5ryrp8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DISCOVERY ITALIA SRL,,,,,['MILANO'],['ITALY'],VIA UBERTO VISCONTI DI MODRONE 11,https://www.info-clipper.com/en/company/italy/discovery-italia-srl.itd6938rm.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"MORGAN STANLEY REAL ESTATE INVESTMENT MANAGEMENT II, INC.",,,,,['NEW YORK'],['UNITED STATES'],1585 BROADWAY,https://www.info-clipper.com/en/company/united-states/morgan-stanley-real-estate-investment-management-ii-inc.usd1chghm.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TELEFONICA O2 HOLDINGS LIMITED,,,,,['SLOUGH'],['UNITED KINGDOM'],260 Bath Road,https://www.info-clipper.com/en/company/united-kingdom/telefonica-o2-holdings-limited.gbdbw8w74.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WERTHER INTERNATIONAL SPA,,,,,"[""REGGIO NELL'EMILIA""]",['ITALY'],VIA FILIPPO BRUNELLESCHI 12,https://www.info-clipper.com/en/company/italy/werther-international-spa.itd73apvl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ABN AMRO HOLDINGS USA LLC,,,,,['NEW YORK'],['UNITED STATES'],100 PARK AVE FL 17,https://www.info-clipper.com/en/company/united-states/abn-amro-holdings-usa-llc.usd1ygm3t.html,,,,,,,,,,,wissel-aziende-info-clipper-com
O2 (UK) LIMITED,,,,,['WORTHING'],['UNITED KINGDOM'],Highdown House Yeoman Way,https://www.info-clipper.com/en/company/united-kingdom/o2-limited.gbd4wren4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LOUVRE HOTELS ITALIA SRL,,,,,['RIVOLI'],['ITALY'],CORSO CANONICO GIUSEPPE ALLAMANO 153,https://www.info-clipper.com/en/company/italy/louvre-hotels-italia-srl.itd69fhwt.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"MCALLISTER TOWING OF FLORIDA, INC.",,,,,['JACKSONVILLE'],['UNITED STATES'],4358 APOLLO AVE,https://www.info-clipper.com/en/company/united-states/mcallister-towing-of-florida-inc.usd2jm8y7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TELEFONICA O2 UK LIMITED,,,,,['WORTHING'],['UNITED KINGDOM'],Highdown House Yeoman Way,https://www.info-clipper.com/en/company/united-kingdom/telefonica-o2-uk-limited.gbd703i2l.html,,,,,,,,,,,wissel-aziende-info-clipper-com
RENCO SPA,,,,,['PESARO'],['ITALY'],STRADA DI MONTEFELTRO 51,https://www.info-clipper.com/en/company/italy/renco-spa.itd78rjsz.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TMC BONDS L.L.C.,,,,,['NEW YORK'],['UNITED STATES'],850 3RD AVE FL 9,https://www.info-clipper.com/en/company/united-states/tmc-bonds-llc.usd1dezs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
THE PROGENY GROUP LIMITED,,,,,['LEEDS'],['UNITED KINGDOM'],1a Tower Square Wellington Street,https://www.info-clipper.com/en/company/united-kingdom/the-progeny-group-limited.gbd3n8v7c.html,,,,,,,,,,,wissel-aziende-info-clipper-com
STF BALCKE-DUERR SRL,,,,,['GERENZANO'],['ITALY'],VIA MONTE GRAPPA 44,https://www.info-clipper.com/en/company/italy/stf-balcke-duerr-srl.itdaf3jto.html,,,,,,,,,,,wissel-aziende-info-clipper-com
J.P. MORGAN INVESTMENT MANAGEMENT INC.,,,,,['NEW YORK'],['UNITED STATES'],277 PARK AVE,https://www.info-clipper.com/en/company/united-states/jp-morgan-investment-management-inc.usd2h5vhk.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ASCENDANT TECHNOLOGY LIMITED,,,,,['BASINGSTOKE'],['UNITED KINGDOM'],"Ascendant Technology Limited, Unit 2 Redwood, Crockford Lane",https://www.info-clipper.com/en/company/united-kingdom/ascendant-technology-limited.gbd69lmu7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FALCK SPA,,,,,['MILANO'],['ITALY'],CORSO VENEZIA 16,https://www.info-clipper.com/en/company/italy/falck-spa.itd72tjhw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MORGAN STANLEY INVESTMENT MANAGEMENT INC.,,,,,['NEW YORK'],['UNITED STATES'],1585 BROADWAY,https://www.info-clipper.com/en/company/united-states/morgan-stanley-investment-management-inc.usd2xj72w.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WARWICK STREET (KSI) LLP,,,,,['LONDON'],['UNITED KINGDOM'],6TH FLOOR 25 FARRINGDON STREET,https://www.info-clipper.com/en/company/united-kingdom/warwick-street-llp.gbd3mopys.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FALCK ENERGY SPA,,,,,['MILANO'],['ITALY'],CORSO VENEZIA 16,https://www.info-clipper.com/en/company/italy/falck-energy-spa.itd74jrpu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"EAST WEST MANUFACTURING, LLC",,,,,['BROOKHAVEN'],['UNITED STATES'],4170 ASHFORD DUNWOODY RD STE 560,https://www.info-clipper.com/en/company/united-states/east-west-manufacturing-llc.usd1ue3ox.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VENREX NOMINEES LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],First Floor Office St James House,https://www.info-clipper.com/en/company/united-kingdom/venrex-nominees-limited.gbd3nnkup.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LES HOMMES SRL,,,,,['MILANO'],['ITALY'],VIA SAVONA 97,https://www.info-clipper.com/en/company/italy/les-hommes-srl.itd744lcc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"PRODRIVE TECHNOLOGIES, INC.",,,,,['CANTON'],['UNITED STATES'],15 UNIVERSITY RD,https://www.info-clipper.com/en/company/united-states/prodrive-technologies-inc.usd1xspbc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VENREX IX GENERAL PARTNER LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],First Floor Office St James House,https://www.info-clipper.com/en/company/united-kingdom/venrex-ix-general-partner-limited.gbd3psf3r.html,,,,,,,,,,,wissel-aziende-info-clipper-com
UNIVERSITA' DEGLI STUDI DI VERONA,,,,,['VERONA'],['ITALY'],VIA DELL'ARTIGLIERE 8,https://www.info-clipper.com/en/company/italy/universita-degli-studi-di-verona.itd73jxjb.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WNS NORTH AMERICA INC.,,,,,['JERSEY CITY'],['UNITED STATES'],15 EXCHANGE PL STE 310,https://www.info-clipper.com/en/company/united-states/wns-north-america-inc.usd2084mk.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VENREX ABC I NOMINEES LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],First Floor Office St James House,https://www.info-clipper.com/en/company/united-kingdom/venrex-abc-i-nominees-limited.gbd3pjlx5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NICE SPA,,,,,['ODERZO'],['ITALY'],VIA CALLALTA 1,https://www.info-clipper.com/en/company/italy/nice-spa.itdafeoag.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CINEMARK USA, INC.",,,,,['PLANO'],['UNITED STATES'],3900 DALLAS PKWY,https://www.info-clipper.com/en/company/united-states/cinemark-usa-inc.usd5zfbe1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VENREX ABC I GENERAL PARTNER LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],First Floor Office St James House,https://www.info-clipper.com/en/company/united-kingdom/venrex-abc-i-general-partner-limited.gbd3pjlw2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CAMOZZI DIGITAL SRL,,,,,['BRESCIA'],['ITALY'],VIA CASSALA 48-50,https://www.info-clipper.com/en/company/italy/camozzi-digital-srl.itd77oqcu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AMAZON.COM SERVICES LLC,,,,,['SEATTLE'],['UNITED STATES'],410 TERRY AVE N,https://www.info-clipper.com/en/company/united-states/amazoncom-services-llc.usd24spn6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ABB LIMITED,,,,,['WARRINGTON'],['UNITED KINGDOM'],Daresbury Park Daresbury,https://www.info-clipper.com/en/company/united-kingdom/abb-limited.gbd3xmjmy.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TELEPASS SPA,,,,,['ROMA'],['ITALY'],VIA LAURENTINA 449,https://www.info-clipper.com/en/company/italy/telepass-spa.itd5lht8y.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AMAZON.COM.INDC LLC,,,,,['SEATTLE'],['UNITED STATES'],440 TERRY AVE N,https://www.info-clipper.com/en/company/united-states/amazoncomindc-llc.usd1avyu2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NETSCOUT SYSTEMS (UK) LIMITED,,,,,['BRACKNELL'],['UNITED KINGDOM'],1 ARLINGTON SQUARE DOWNSHIRE WAY,https://www.info-clipper.com/en/company/united-kingdom/netscout-systems-limited.gbd7kz32l.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ERICSSON IT SOLUTIONS & SERVICES SPA,,,,,['ROMA'],['ITALY'],VIA ANAGNINA 203,https://www.info-clipper.com/en/company/italy/ericsson-it-solutions-services-spa.itd79qew8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AMAZON STUDIOS LLC,,,,,['SEATTLE'],['UNITED STATES'],410 TERRY AVENUE N,https://www.info-clipper.com/en/company/united-states/amazon-studios-llc.usd1xm3rv.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NETSCOUT SYSTEMS UK HOLDINGS LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],100 NEW BRIDGE STREET,https://www.info-clipper.com/en/company/united-kingdom/netscout-systems-uk-holdings-limited.gbd3m31eb.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BANCA SELLA HOLDING SPA,,,,,['BIELLA'],['ITALY'],PIAZZA GAUDENZIO SELLA 1,https://www.info-clipper.com/en/company/italy/banca-sella-holding-spa.itd7bt1xl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"MICROSOFT ONLINE, INC.",,,,,['RENO'],['UNITED STATES'],6100 NEIL RD STE 100,https://www.info-clipper.com/en/company/united-states/microsoft-online-inc.usddqfey9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ASCENTIAL EVENTS (EUROPE) LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],2 Kingdom Street,https://www.info-clipper.com/en/company/united-kingdom/ascential-events-limited.gbd3lhyo5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BANCA SELLA SPA,,,,,['BIELLA'],['ITALY'],PIAZZA GAUDENZIO SELLA 1,https://www.info-clipper.com/en/company/italy/banca-sella-spa.itd7kpvhu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DPS HOLDINGS INC.,,,,,['FRISCO'],['UNITED STATES'],6425 HALL OF FAME LN,https://www.info-clipper.com/en/company/united-states/dps-holdings-inc.usdds3ig1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CHELL INSTRUMENTS LIMITED,,,,,['NORTH WALSHAM'],['UNITED KINGDOM'],Folgate House Folgate Road,https://www.info-clipper.com/en/company/united-kingdom/chell-instruments-limited.gbdcr5p8j.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FABRICK SPA,,,,,['BIELLA'],['ITALY'],PIAZZA GAUDENZIO SELLA 1,https://www.info-clipper.com/en/company/italy/fabrick-spa.itd79aavl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"SANHUA INTERNATIONAL, INC.",,,,,['HOUSTON'],['UNITED STATES'],252 FALLBROOK DR BLDG 2 STE 400,https://www.info-clipper.com/en/company/united-states/sanhua-international-inc.usd2k4drs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SIRIUSPOINT INTERNATIONAL INSURANCE CORPORATION (PUBL),,,,,['LONDON'],['UNITED KINGDOM'],20 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/siriuspoint-international-insurance-corporation.gbd3t2ffs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
HYPE SPA,,,,,['BIELLA'],['ITALY'],PIAZZA GAUDENZIO SELLA 1,https://www.info-clipper.com/en/company/italy/hype-spa.itd7a18qq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"BERTELSON BROTHERS, INC.",,,,,['MINNEAPOLIS'],['UNITED STATES'],44 NORTHERN STACKS DR STE 100,https://www.info-clipper.com/en/company/united-states/bertelson-brothers-inc.usddmbwq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
THE MERCHANTS GROUP LIMITED,,,,,['FLEET'],['UNITED KINGDOM'],N T T House 2 Waterfront Business Park Fleet Road,https://www.info-clipper.com/en/company/united-kingdom/the-merchants-group-limited.gbdct399l.html,,,,,,,,,,,wissel-aziende-info-clipper-com
IKEA PURCHASING SERVICES ITALY SRL,,,,,['ASSAGO (STRADA 1 PALAZZO F4-F11 )'],['ITALY'],CENTRO DIREZIONALE MILANOFIORI SNC,https://www.info-clipper.com/en/company/italy/ikea-purchasing-services-italy-srl.itd78ymna.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VAYNERMEDIA LLC,,,,,['NEW YORK'],['UNITED STATES'],10 HUDSON YARDS FL 25,https://www.info-clipper.com/en/company/united-states/vaynermedia-llc.usd1amtmf.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INDEPENDENT TALENT GROUP LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],40 Whitfield Street,https://www.info-clipper.com/en/company/united-kingdom/independent-talent-group-limited.gbd70598d.html,,,,,,,,,,,wissel-aziende-info-clipper-com
IKEA ITALIA RETAIL SRL,,,,,['CARUGATE'],['ITALY'],STRADA PROVINCIALE 208 3,https://www.info-clipper.com/en/company/italy/ikea-italia-retail-srl.itdau6mwj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"SHORE CAPITAL PARTNERS, LLC",,,,,['CHICAGO'],['UNITED STATES'],1 E WACKER DR STE 2900,https://www.info-clipper.com/en/company/united-states/shore-capital-partners-llc.usd50qy8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INDEPENDENT BUILDERS MERCHANT GROUP LIMITED,,,,,['POLEGATE'],['UNITED KINGDOM'],Unit J1 Franklin House Chaucer Business Park,https://www.info-clipper.com/en/company/united-kingdom/independent-builders-merchant-group-limited.gbd3p6l59.html,,,,,,,,,,,wissel-aziende-info-clipper-com
21 INVEST SPA,,,,,['TREVISO'],['ITALY'],VIALE GIAN GIACOMO FELISSENT 90,https://www.info-clipper.com/en/company/italy/21-invest-spa.itd7ep1vz.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SONY PICTURES ENTERTAINMENT INC.,,,,,['CULVER CITY'],['UNITED STATES'],10202 W WASHINGTON BLVD,https://www.info-clipper.com/en/company/united-states/sony-pictures-entertainment-inc.usd1v8cc7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GRAVITY GLOBAL PERFORMANCE MARKETING LTD,,,,,['NORWICH'],['UNITED KINGDOM'],The Old Church St. Matthews Road,https://www.info-clipper.com/en/company/united-kingdom/gravity-global-performance-marketing-ltd.gbd3hn2xg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VERALLIA ITALIA SPA,,,,,"[""DEGO (LOCALITA' COLLETTO )""]",['ITALY'],STRADA STATALE 29,https://www.info-clipper.com/en/company/italy/verallia-italia-spa.itd739jgw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SONY PICTURES HOME ENTERTAINMENT ONLINE INC.,,,,,['CULVER CITY'],['UNITED STATES'],10202 W WASHINGTON BLVD,https://www.info-clipper.com/en/company/united-states/sony-pictures-home-entertainment-online-inc.usd2a0zf3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ERNEST JACKSON & CO. LIMITED,,,,,['CREDITON'],['UNITED KINGDOM'],29 High Street,https://www.info-clipper.com/en/company/united-kingdom/ernest-jackson-co-limited.gbd3l0tfe.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VODAFONE ENTERPRISE ITALY SRL,,,,,['MILANO'],['ITALY'],VIA LORENTEGGIO 240,https://www.info-clipper.com/en/company/italy/vodafone-enterprise-italy-srl.itd79h12v.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"TFS ENERGY SOLUTIONS, LLC",,,,,['STAMFORD'],['UNITED STATES'],9 W BROAD ST FL 9,https://www.info-clipper.com/en/company/united-states/tfs-energy-solutions-llc.usd1bzrhy.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BONHAMS 1793 LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],"MONTPELIER GALLERIES, MONTPELIER STREET, KNIGHTSBRIDGE",https://www.info-clipper.com/en/company/united-kingdom/bonhams-1793-limited.gbd702ogj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SHELL ITALIA E&P SPA,,,,,['ROMA'],['ITALY'],PIAZZA DI SAN SILVESTRO 8,https://www.info-clipper.com/en/company/italy/shell-italia-ep-spa.itdafnj8m.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"DSM BIOMEDICAL, INC.",,,,,['EXTON'],['UNITED STATES'],735 PENNSYLVANIA DR,https://www.info-clipper.com/en/company/united-states/dsm-biomedical-inc.usd2623e5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BRITISH SUGAR PLC,,,,,['PETERBOROUGH'],['UNITED KINGDOM'],"Block B Western House, Peterborough Business Park, Lynch Wood",https://www.info-clipper.com/en/company/united-kingdom/british-sugar-plc.gbd3h1y7y.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BMW ITALIA RETAIL SRL,,,,,['ROMA'],['ITALY'],VIA SALARIA 1268,https://www.info-clipper.com/en/company/italy/bmw-italia-retail-srl.itd74a0km.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GOLDMAN SACHS GLOBAL HOLDINGS L.L.C.,,,,,['NEW YORK'],['UNITED STATES'],200 WEST ST BLDG 200,https://www.info-clipper.com/en/company/united-states/goldman-sachs-global-holdings-llc.usd1bbeix.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AB SUGAR LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],10 Grosvenor Street Weston Centre,https://www.info-clipper.com/en/company/united-kingdom/ab-sugar-limited.gbd4roob8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARPOSS SPA,,,,,['BENTIVOGLIO (SAN MARINO )'],['ITALY'],VIA SALICETO 13,https://www.info-clipper.com/en/company/italy/marposs-spa.itd8jvgt2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CITIGROUP GLOBAL MARKETS, INC.",,,,,['NEW YORK'],['UNITED STATES'],390 GREENWICH ST FL 4,https://www.info-clipper.com/en/company/united-states/citigroup-global-markets-inc.usd1brtp7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SUEZ RECYCLING AND RECOVERY UK LTD,,,,,['MAIDENHEAD'],['UNITED KINGDOM'],Suez House Grenfell Road,https://www.info-clipper.com/en/company/united-kingdom/suez-recycling-and-recovery-uk-ltd.gbd89ovct.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARPOSS SPA,,,,,['BENTIVOGLIO'],['ITALY'],VIA SALICETO 13,https://www.info-clipper.com/en/company/italy/marposs-spa.itd7762f2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"GLOBAL MARINE HOLDINGS, LLC",,,,,['NEW YORK'],['UNITED STATES'],450 PARK AVE FL 30,https://www.info-clipper.com/en/company/united-states/global-marine-holdings-llc.usd1xudz8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WCS SERVICES LIMITED,,,,,['DAVENTRY'],['UNITED KINGDOM'],Lamport Drive,https://www.info-clipper.com/en/company/united-kingdom/wcs-services-limited.gbdbw6pu9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
C & C. SRL,,,,,['ROMA'],['ITALY'],VIA PIEDILUCO 9,https://www.info-clipper.com/en/company/italy/c-c-srl.itd5lnnsm.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"OAK HILL ADVISORS, L.P.",,,,,['NEW YORK'],['UNITED STATES'],1 VANDERBILT AVE FL 16,https://www.info-clipper.com/en/company/united-states/oak-hill-advisors-lp.usd1okan1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CENTRICA PLC,,,,,['WINDSOR'],['UNITED KINGDOM'],Millstream Maidenhead Road,https://www.info-clipper.com/en/company/united-kingdom/centrica-plc.gbdcvj6w3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIRST ADVISORY SRL,,,,,['MILANO'],['ITALY'],PIAZZALE LUIGI CADORNA 10,https://www.info-clipper.com/en/company/italy/first-advisory-srl.itd74xxks.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ARDIAN US LLC,,,,,['NEW YORK'],['UNITED STATES'],1370 AVE OF THE AMERICAS RM 2202,https://www.info-clipper.com/en/company/united-states/ardian-us-llc.usd20zy1g.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SPIRIT ENERGY LIMITED,,,,,['STAINES-UPON-THAMES'],['UNITED KINGDOM'],1st Floor 20 Kingston Road,https://www.info-clipper.com/en/company/united-kingdom/spirit-energy-limited.gbd3otevl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MEDIAMARKET SPA,,,,,['VERANO BRIANZA'],['ITALY'],VIA FURLANELLI 69,https://www.info-clipper.com/en/company/italy/mediamarket-spa.itd79rs0q.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GOVERNMENT OF THE UNITED STATES,,,,,['WASHINGTON'],['UNITED STATES'],1600 PENNSYLVANIA AVE NW,https://www.info-clipper.com/en/company/united-states/government-of-the-united-states.usd2oe7m9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MORGAN STANLEY BANK INTERNATIONAL LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],25 Cabot Square,https://www.info-clipper.com/en/company/united-kingdom/morgan-stanley-bank-international-limited.gbd3x9nj1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WESTERN UNION PAYMENT SERVICES IRELAND LIMITED,,,,,['ROMA'],['ITALY'],VIA BARBERINI 68,https://www.info-clipper.com/en/company/italy/western-union-payment-services-ireland-limited.itd5lqiyq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"WHITE HOUSE OFFICE, THE",,,,,['WASHINGTON'],['UNITED STATES'],1600 PENNSYLVANIA AVE NW,https://www.info-clipper.com/en/company/united-states/white-house-office-the.usdiucsu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MSCI LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],NINTH FLOOR TEN BISHOPS SQUARE,https://www.info-clipper.com/en/company/united-kingdom/msci-limited.gbd3yuj1e.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ABERDEEN STANDARD INVESTMENTS IRELAND LIMITED,,,,,['MILANO'],['ITALY'],VIA DANTE 16,https://www.info-clipper.com/en/company/italy/aberdeen-standard-investments-ireland-limited.itd79usb3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"PEPSICO, INC.",,,,,['PURCHASE'],['UNITED STATES'],700 ANDERSON HILL RD,https://www.info-clipper.com/en/company/united-states/pepsico-inc.usdrln6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MORGAN STANLEY & CO. LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],25 Cabot Square,https://www.info-clipper.com/en/company/united-kingdom/morgan-stanley-co-limited.gbd6kgavw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
JACOBACCI & PARTNERS SPA,,,,,['TORINO'],['ITALY'],CORSO EMILIA 8,https://www.info-clipper.com/en/company/italy/jacobacci-partners-spa.itd73kpfe.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"PEPSI-COLA METROPOLITAN BOTTLING COMPANY, INC.",,,,,['PURCHASE'],['UNITED STATES'],700 ANDERSON HILL RD,https://www.info-clipper.com/en/company/united-states/pepsi-cola-metropolitan-bottling-company-inc.usdrqk3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DAIWA CORPORATE ADVISORY LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],5 King William Street,https://www.info-clipper.com/en/company/united-kingdom/daiwa-corporate-advisory-limited.gbdcw6gzi.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TAPI' SPA,,,,,['MASSANZAGO'],['ITALY'],VIA CORNARA 2/F,https://www.info-clipper.com/en/company/italy/tapi-spa.itd7995a8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"SALESFORCE, INC.",,,,,['SAN FRANCISCO'],['UNITED STATES'],415 MISSION ST FL 3 SALESFORCE TOWER,https://www.info-clipper.com/en/company/united-states/salesforce-inc.usd16yee7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
H M Revenue & Customs,,,,,['LONDON'],['UNITED KINGDOM'],Customs House Annexe 20 Lower Thames Street,https://www.info-clipper.com/en/company/united-kingdom/h-m-revenue-customs.gbd3u70wh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PREVINET SPA,,,,,['PREGANZIOL (BORGO VERDE )'],['ITALY'],VIA ENRICO FORLANINI 24,https://www.info-clipper.com/en/company/italy/previnet-spa.itd74oqtl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"SALESFORCE.COM, LLC",,,,,['SAN FRANCISCO'],['UNITED STATES'],THE LANDMARK @ ONE MARKET STREET,https://www.info-clipper.com/en/company/united-states/salesforcecom-llc.usd390d7j.html,,,,,,,,,,,wissel-aziende-info-clipper-com
OFFICE OF THE SECRETARY OF STATE FOR SCOTLAND,,,,,['LONDON'],['UNITED KINGDOM'],Dover House Whitehall,https://www.info-clipper.com/en/company/united-kingdom/office-of-the-secretary-of-state-for-scotland.gbd3ieorr.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LIBERTY HOLDCO PALOMA SRL,,,,,['PIOMBINO'],['ITALY'],VIA DI PORTOVECCHIO 34,https://www.info-clipper.com/en/company/italy/liberty-holdco-paloma-srl.itd7a2wxs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MAC LEAN-FOGG COMPANY,,,,,['MUNDELEIN'],['UNITED STATES'],1000 ALLANSON RD,https://www.info-clipper.com/en/company/united-states/mac-lean-fogg-company.usd310o8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LGT PRIVATE DEBT (UK) LTD.,,,,,['LONDON'],['UNITED KINGDOM'],1 St. James's Market,https://www.info-clipper.com/en/company/united-kingdom/lgt-private-debt-ltd.gbd3mtchq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
